Latitude_(deg),Longitude_(deg),Actual,GCN_Predicted,Risk_Zone
0.1162115025968057,0.2161834437175819,7.379008127628304,6.68732,Medium
-1.9941637732107285,0.2161834437175819,3.044522437723423,5.1806064,Low
0.1162115025968057,0.2161834437175819,6.2766434893416445,6.7107773,Medium
0.1162115025968057,0.2161834437175819,2.8903717578961645,6.762866,Medium
0.1162115025968057,0.2161834437175819,5.2574953720277815,6.73147,Medium
0.1162115025968057,0.2161834437175819,6.113682179832232,6.7096963,Medium
0.1162115025968057,0.2161834437175819,4.07753744390572,6.6948714,Medium
0.1162115025968057,0.2161834437175819,5.525452939131784,7.033044,High
0.1162115025968057,0.2161834437175819,4.204692619390966,6.7098465,Medium
0.1162115025968057,0.2161834437175819,6.156978985585555,7.4086018,High
0.1162115025968057,0.2161834437175819,9.99888863729938,7.826535,High
0.1162115025968057,0.2161834437175819,11.26320690547022,7.8661222,High
0.1162115025968057,0.2161834437175819,6.113682179832232,6.528828,Low
0.1162115025968057,0.2161834437175819,7.462789157412448,7.1960654,High
0.1162115025968057,0.2161834437175819,4.718498871295094,6.4961634,Low
0.1162115025968057,0.2161834437175819,9.305832353435404,8.482209,High
0.1162115025968057,0.2161834437175819,6.113682179832232,6.6939373,Medium
0.1162115025968057,0.2161834437175819,9.803777708387116,8.253315,High
0.1162115025968057,0.2161834437175819,6.113682179832232,6.6198215,Low
0.1162115025968057,0.2161834437175819,7.156176637480615,6.1944027,Low
0.1162115025968057,0.2161834437175819,6.113682179832232,6.5451593,Low
0.1162115025968057,0.2161834437175819,2.3758355547336385,6.4958735,Low
0.1162115025968057,0.2161834437175819,4.189654742026425,6.8067966,High
0.1162115025968057,0.2161834437175819,6.635946555686647,6.782469,Medium
0.1162115025968057,0.2161834437175819,6.113682179832232,6.6980977,Medium
0.1162115025968057,0.2161834437175819,8.668493466439914,6.751944,Medium
0.1162115025968057,0.2161834437175819,1.4816045409242156,6.631011,Low
0.1162115025968057,0.2161834437175819,7.091742115095153,7.3753695,High
-4.104539049018262,-3.078802130817175,3.912023005428146,5.9121494,Low
0.1162115025968057,0.2161834437175819,11.686895578675124,6.809296,High
0.1162115025968057,0.2161834437175819,5.918893854273146,6.8644943,High
0.1162115025968057,0.2161834437175819,2.1633230256605382,6.542695,Low
0.1162115025968057,0.2161834437175819,1.7967470107390942,6.6645255,Medium
0.1162115025968057,0.2161834437175819,4.804021044733257,7.923844,High
0.1162115025968057,0.2161834437175819,6.113682179832232,6.773199,Medium
0.1162115025968057,0.2161834437175819,3.218875824868201,6.462421,Low
0.1162115025968057,0.2161834437175819,6.113682179832232,6.7051916,Medium
0.1162115025968057,-3.078802130817175,1.966984236610776,4.959147,Low
0.1162115025968057,0.2161834437175819,8.64541048921699,7.176776,High
0.1162115025968057,0.2161834437175819,8.618485442898109,7.0713196,High
0.1162115025968057,0.2161834437175819,10.647850524480344,10.405142,High
0.1162115025968057,0.2161834437175819,10.315663426335734,6.9425664,High
0.1162115025968057,0.2161834437175819,7.004881989712859,6.750511,Medium
0.1162115025968057,0.2161834437175819,8.82776136765472,7.5711737,High
0.1162115025968057,0.2161834437175819,8.216628493133443,7.1268916,High
