Latitude_(deg),Longitude_(deg),Activity_concentration,Distance_from_FDNPP,Total_biomass,Tree_height,Elevation,Mushroom_animal_name,Variance_type_inv,Wild_Grown_mushroom,Leaf/ring_age,Slope_aspect,Position_on_slope,Thickness_type_litter,Leaf_habit,Parts_animal,Mushroom_animal_scientific_name,Parts
37.0,140.0,7.29641326877392,43.3,,,,,,,2015,,,,Deciduous,,,Leaf
37.0,140.0,7.459914766241105,43.3,,,,,,,2015,,,,Deciduous,,,Leaf
37.0,140.0,7.5883236773352225,43.3,,,,,,,2015,,,,Deciduous,,,Leaf
37.0,140.0,7.87777633327726,43.3,,,,,,,2015,,,,Deciduous,,,Leaf
37.0,140.0,7.560080465021827,43.3,,,,,,,2015,,,,Deciduous,,,Leaf
37.0,140.0,7.22983877815125,43.3,,,,,,,2015,,,,Deciduous,,,Leaf
37.0,140.0,9.550306497851652,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,9.009691898489343,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,8.280204233279974,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,9.288781798282745,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,8.318254328798846,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,9.276689752517717,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,10.548441890494589,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,10.038062150832348,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,8.903271585724212,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,8.843037724962366,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,8.514389264083503,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,8.801920904041582,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,8.545391845774915,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,9.180087328805161,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,9.603192942033504,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,9.65669147255669,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,9.260653185849772,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,9.143131622282732,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,9.70448768268936,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,9.589735252351163,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,10.150308567204695,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,9.212936997823448,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,9.639977632055333,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,9.504799428706987,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,9.6445872815098,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,9.478151314785551,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,9.089302043599126,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,8.567125560164447,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,8.947806093057054,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,8.679992081721329,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,9.33087517360492,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,9.591581091193483,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,9.428270356237505,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,10.074874544277304,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,9.52857589747142,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,8.834191318202071,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,8.99230873254815,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,9.663388566822505,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,9.352707613263105,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,8.777555453213056,43.3,,,,,,,,,,,Deciduous,,,Mineral soil
37.0,140.0,5.198497031265826,47.54,,,,Japanese fir belly newt,,,,,,,,,,
37.0,140.0,11.511934974596555,24.93,,,,Japanese fir belly newt,,,,,,,,,,
37.0,140.0,9.781376414141157,29.13,,,,Japanese tree frog,,,,,,,,,,
37.0,140.0,9.735128070758227,24.93,,,,Japanese tree frog,,,,,,,,,,
37.0,140.0,12.230770136157428,31.13,,,,Japanese brown frog,,,,,,,,,,
37.0,140.0,9.188197007290492,23.69,,,,Japanese brown frog,,,,,,,,,,
37.0,140.0,11.608244735642321,24.93,,,,Montane brown frog,,,,,,,,,,
37.0,140.0,11.03005541721757,32.3,,,,Montane brown frog,,,,,,,,,,
,,8.751632702472298,,,,,Japanese striped snake,,,,,,,,,,
,,8.846640813100485,,,,,Japanese striped snake,,,,,,,,,,
37.0,140.0,9.472781556562168,24.93,,,,Pond snail,,,,,,,,,,
37.0,140.0,8.709630081951286,32.3,,,,Beetle,,,,,,,,,,
37.0,140.0,8.24564690087386,23.28,,,,Dragonfly nymph,,,,,,,,,,
37.0,140.0,6.054439346269371,26.42,,,,Grasshopper,,,,,,,,,,
37.0,140.0,7.107425474110705,26.42,,,,Katydid,,,,,,,,,,
37.0,140.0,6.741700694652055,39.41,,,,Horsefly,,,,,,,,,,
37.0,140.0,7.905072849498666,31.13,,,,Longicorn beetle,,,,,,,,,,
37.0,140.0,9.278092474027002,24.93,,,,Dragonfly nymph,,,,,,,,,,
37.0,140.0,7.606387389772652,26.55,,,,Mantis,,,,,,,,,,
37.0,140.0,8.53915035876828,26.55,,,,Cricket,,,,,,,,,,
37.0,140.0,11.898194668458823,26.55,,,,Earthworm,,,,,,,,,,
37.0,140.0,10.898607948952096,24.93,,,,Earthworm,,,,,,,,,,
,,12.445093483000798,,,,,,,,,,,,,,,Bark
,,11.87757552297847,,,,,,,,,,,,,,,Bark
,,10.192456296870509,,,,,,,,,,,,,,,Bark
,,9.350189267092581,,,,,,,,,,,,,,,Bark
,,11.178864319331653,,,,,,,,,,,,,,,Bark
,,10.225607282932941,,,,,,,,,,,,,,,Bark
,,12.07824495582233,,,,,,,,,,,,,,,Bark
,,11.457423325808623,,,,,,,,,,,,,,,Bark
,,12.319405795112926,,,,,,,,,,,,,,,Bark
,,11.468984026707245,,,,,,,,,,,,,,,Bark
,,9.12598002335811,,,,,,,,,,,,,,,Bark
,,4.394449154672439,,,,,,,,,,,,,,,Heartwood
,,2.833213344056216,,,,,,,,,,,,,,,Leaf
,,2.302585092994046,,,,,,,,,,,,,,,Sapwood
37.0,140.0,10.378167729665766,16.32,,23.1,,,,,,SE,Slope,,Evergreen,,,Leaf
37.0,140.0,10.501087025084157,16.32,,23.1,,,,,,SE,Slope,,Evergreen,,,Branch
37.0,140.0,8.860924729719041,16.32,,23.1,,,,,,SE,Slope,,Evergreen,,,Bark
37.0,140.0,4.844187086458591,16.32,,23.1,,,,,,SE,Slope,,Evergreen,,,Sapwood
37.0,140.0,4.543294782270004,16.32,,23.1,,,,,,SE,Slope,,Evergreen,,,Heartwood
37.0,140.0,11.842797395989535,16.32,,23.1,,,,,,SE,Slope,6,Evergreen,,,Litter
37.0,140.0,9.530900972993903,16.32,,23.1,,,,,,SE,Slope,,Evergreen,,,Mineral soil
37.0,140.0,10.25976241645352,15.42,,16.8,,,,,,SE,Slope,,Evergreen,,,Leaf
37.0,140.0,9.707351006708445,15.42,,16.8,,,,,,SE,Slope,,Evergreen,,,Branch
37.0,140.0,9.085003880664885,15.42,,16.8,,,,,,SE,Slope,,Evergreen,,,Bark
37.0,140.0,4.430816798843313,15.42,,16.8,,,,,,SE,Slope,,Evergreen,,,Sapwood
37.0,140.0,4.356708826689592,15.42,,16.8,,,,,,SE,Slope,,Evergreen,,,Heartwood
37.0,140.0,11.528267176769427,15.42,,16.8,,,,,,SE,Slope,8.5,Evergreen,,,Litter
37.0,140.0,8.724207360800564,15.42,,16.8,,,,,,SE,Slope,,Evergreen,,,Mineral soil
37.0,140.0,0.0,14.88,,6.9,,,,,,SW,Slope,,Deciduous,,,Leaf
37.0,140.0,9.497472293122483,14.88,,6.9,,,,,,SW,Slope,,Deciduous,,,Branch
37.0,140.0,8.29853954537488,14.88,,6.9,,,,,,SW,Slope,,Deciduous,,,Bark
37.0,140.0,4.990432586778736,14.88,,6.9,,,,,,SW,Slope,,Deciduous,,,Sapwood
37.0,140.0,3.258096538021482,14.88,,6.9,,,,,,SW,Slope,,Deciduous,,,Heartwood
37.0,140.0,10.987409125794233,14.88,,6.9,,,,,,SW,Slope,1.5,Deciduous,,,Litter
37.0,140.0,9.299541017434485,14.88,,6.9,,,,,,SW,Slope,,Deciduous,,,Mineral soil
37.0,140.0,8.691818541575723,44.0,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,8.991437814919227,44.0,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.97094039814245,44.0,,,,,,,,,,,Evergreen,,,Bark
37.0,140.0,6.023447592961033,44.0,,,,,,,,,,,Evergreen,,,Heartwood
37.0,140.0,5.7745515455444085,44.0,,,,,,,,,,,Evergreen,,,Sapwood
37.0,140.0,9.737610048158107,44.0,,,,,,,,,Top,,Evergreen,,,Leaf
37.0,140.0,8.592115117933497,44.0,,,,,,,,,Top,,Evergreen,,,Branch
37.0,140.0,9.247443459927686,44.0,,,,,,,,,Top,,Evergreen,,,Bark
37.0,140.0,5.442417710521793,44.0,,,,,,,,,Top,,Evergreen,,,Heartwood
37.0,140.0,5.863631175598097,44.0,,,,,,,,,Top,,Evergreen,,,Sapwood
37.0,140.0,8.687948111838727,44.0,,,,,,,,,Bottom,,Evergreen,,,Leaf
37.0,140.0,8.556606193773073,44.0,,,,,,,,,Bottom,,Evergreen,,,Branch
37.0,140.0,7.608374474380783,44.0,,,,,,,,,Bottom,,Evergreen,,,Bark
37.0,140.0,5.43372200355424,44.0,,,,,,,,,Bottom,,Evergreen,,,Heartwood
37.0,140.0,4.976733742420574,44.0,,,,,,,,,Bottom,,Evergreen,,,Sapwood
37.0,140.0,8.070593539949519,36.26,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,8.717845704894916,36.26,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.703838719690246,36.26,,,,,,,,,,,Evergreen,,,Bark
37.0,140.0,5.187385805840755,36.26,,,,,,,,,,,Evergreen,,,Heartwood
37.0,140.0,5.926926025970411,36.26,,,,,,,,,,,Evergreen,,,Sapwood
37.0,140.0,7.932003152361385,36.26,,,,,,,,,Top,,Evergreen,,,Leaf
37.0,140.0,8.446126742982377,36.26,,,,,,,,,Top,,Evergreen,,,Branch
37.0,140.0,8.103191752285786,36.26,,,,,,,,,Top,,Evergreen,,,Bark
37.0,140.0,5.099866427824199,36.26,,,,,,,,,Top,,Evergreen,,,Heartwood
37.0,140.0,5.765191102784844,36.26,,,,,,,,,Top,,Evergreen,,,Sapwood
37.0,140.0,7.202661196523238,36.26,,,,,,,,,Bottom,,Evergreen,,,Leaf
37.0,140.0,8.249313746260636,36.26,,,,,,,,,Bottom,,Evergreen,,,Branch
37.0,140.0,8.158516244806831,36.26,,,,,,,,,Bottom,,Evergreen,,,Bark
37.0,140.0,3.58351893845611,36.26,,,,,,,,,Bottom,,Evergreen,,,Heartwood
37.0,140.0,5.043425116919247,36.26,,,,,,,,,Bottom,,Evergreen,,,Sapwood
37.0,140.0,8.75605259917045,43.26,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,8.805824812903607,43.26,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.09376775793108,43.26,,,,,,,,,,,Evergreen,,,Bark
37.0,140.0,5.5254529391317835,43.26,,,,,,,,,,,Evergreen,,,Heartwood
37.0,140.0,6.0330862217988015,43.26,,,,,,,,,,,Evergreen,,,Sapwood
37.0,140.0,8.15478757276852,43.26,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.626406276389554,43.26,,,,,,,,,,,Evergreen,,,Bark
37.0,140.0,5.0369526024136295,43.26,,,,,,,,,,,Evergreen,,,Heartwood
37.0,140.0,5.648974238161206,43.26,,,,,,,,,,,Evergreen,,,Sapwood
37.0,140.0,8.13973227971767,36.26,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,8.73681053295389,36.26,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.914357274485015,36.26,,,,,,,,,,,Evergreen,,,Bark
37.0,140.0,4.382026634673881,36.26,,,,,,,,,,,Evergreen,,,Heartwood
37.0,140.0,4.812184355372417,36.26,,,,,,,,,,,Evergreen,,,Sapwood
37.0,140.0,7.596392304064196,36.26,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,8.614501373883236,36.26,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.01565761455734,36.26,,,,,,,,,,,Evergreen,,,Bark
37.0,140.0,4.430816798843313,36.26,,,,,,,,,,,Evergreen,,,Heartwood
37.0,140.0,5.4116460518550396,36.26,,,,,,,,,,,Evergreen,,,Sapwood
37.0,140.0,11.503783807052946,36.26,,,,,,,,,,,Evergreen,,,Litter
37.0,140.0,9.07280095795412,36.26,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,11.255500979679145,36.26,,,,,,,,,Bottom,,Evergreen,,,Litter
37.0,140.0,9.876476003289278,36.26,,,,,,,,,Bottom,,Evergreen,,,Mineral soil
37.0,140.0,11.503783807052946,36.26,,,,,,,,,Top,,Evergreen,,,Litter
37.0,140.0,8.94389780251682,36.26,,,,,,,,,Top,,Evergreen,,,Mineral soil
37.0,140.0,10.2191008899166,44.0,,,,,,,,,,,Evergreen,,,Litter
37.0,140.0,9.456966047437597,44.0,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,11.218970425201533,44.0,,,,,,,,,Bottom,,Evergreen,,,Litter
37.0,140.0,9.794230566599179,44.0,,,,,,,,,Bottom,,Evergreen,,,Mineral soil
37.0,140.0,11.218970425201533,44.0,,,,,,,,,Top,,Evergreen,,,Litter
37.0,140.0,8.583729715216482,44.0,,,,,,,,,Top,,Evergreen,,,Mineral soil
37.0,140.0,11.685171433066579,36.26,,,,,,,,,,,Evergreen,,,Litter
37.0,140.0,8.785386587284156,36.26,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,10.405443960833054,36.26,,,,,,,,,,,Evergreen,,,Litter
37.0,140.0,8.543250725735527,36.26,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,11.461821626319017,43.26,,,,,,,,,,,Evergreen,,,Litter
37.0,140.0,9.474318717728728,43.26,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,10.950999510654109,43.26,,,,,,,,,,,Evergreen,,,Litter
37.0,140.0,8.838986793496787,43.26,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,,1,Evergreen,,,Litter and soil
37.0,140.0,0.0,36.26,,,,,,,,,,1,Evergreen,,,Litter and soil
37.0,140.0,6.3818160174060985,14.88,,6.9,,,,,,,Slope,,Deciduous,,,Leaf
37.0,140.0,7.0909098220799835,14.88,,6.9,,,,,,,Slope,,Deciduous,,,Leaf
37.0,140.0,6.447305862541213,14.88,,6.9,,,,,,,Slope,,Deciduous,,,Leaf
37.0,140.0,6.133398042996649,14.88,,6.9,,,,,,,Slope,,Deciduous,,,Branch
37.0,140.0,6.493753839851686,14.88,,6.9,,,,,,,Slope,,Deciduous,,,Branch
37.0,140.0,5.673323267171493,14.88,,6.9,,,,,,,Slope,,Deciduous,,,Branch
37.0,140.0,7.696667081526462,14.88,,6.9,,,,,,,Slope,,Deciduous,,,Leaf
37.0,140.0,7.170888478512505,14.88,,6.9,,,,,,,Slope,,Deciduous,,,Leaf
37.0,140.0,7.496097345175956,14.88,,6.9,,,,,,,Slope,,Deciduous,,,Leaf
37.0,140.0,7.170888478512505,14.88,,6.9,,,,,,,Slope,,Deciduous,,,Branch
37.0,140.0,6.608000625296087,14.88,,6.9,,,,,,,Slope,,Deciduous,,,Branch
37.0,140.0,6.769641976852503,14.88,,6.9,,,,,,,Slope,,Deciduous,,,Branch
37.0,140.0,9.429965741741082,14.88,,6.9,,,,,,,Slope,,Deciduous,,,Branch
37.0,140.0,9.642603192469725,14.88,,6.9,,,,,,,Slope,,Deciduous,,,Branch
37.0,140.0,9.430062075441093,14.88,,6.9,,,,,,,Slope,,Deciduous,,,Branch
37.0,140.0,9.50181524266666,44.0,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,8.863898604317479,44.0,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.848365694942547,44.0,,,,,,,,,,,Evergreen,,,Bark
37.0,140.0,6.052089168924417,44.0,,,,,,,,,,,Evergreen,,,Heartwood
37.0,140.0,5.707110264748875,44.0,,,,,,,,,,,Evergreen,,,Sapwood
37.0,140.0,10.627333661845343,44.0,,,,,,,,,Top,,Evergreen,,,Leaf
37.0,140.0,9.692025505995757,44.0,,,,,,,,,Top,,Evergreen,,,Branch
37.0,140.0,9.375770061099919,44.0,,,,,,,,,Top,,Evergreen,,,Bark
37.0,140.0,5.497168225293202,44.0,,,,,,,,,Top,,Evergreen,,,Heartwood
37.0,140.0,6.349138991379798,44.0,,,,,,,,,Top,,Evergreen,,,Sapwood
37.0,140.0,9.260748274520028,44.0,,,,,,,,,Bottom,,Evergreen,,,Leaf
37.0,140.0,9.153346650456063,44.0,,,,,,,,,Bottom,,Evergreen,,,Branch
37.0,140.0,9.266909723464076,44.0,,,,,,,,,Bottom,,Evergreen,,,Bark
37.0,140.0,6.255750041753367,44.0,,,,,,,,,Bottom,,Evergreen,,,Heartwood
37.0,140.0,5.713732805509369,44.0,,,,,,,,,Bottom,,Evergreen,,,Sapwood
37.0,140.0,8.202756381655638,36.26,,,,,,,,,,,Evergreen,,,Leaf
37.0,140.0,9.241451367001236,36.26,,,,,,,,,,,Evergreen,,,Branch
37.0,140.0,8.363342466597977,36.26,,,,,,,,,,,Evergreen,,,Bark
37.0,140.0,4.406719247264253,36.26,,,,,,,,,,,Evergreen,,,Heartwood
37.0,140.0,5.616771097666572,36.26,,,,,,,,,,,Evergreen,,,Sapwood
37.0,140.0,7.7226775164680035,36.26,,,,,,,,,Top,,Evergreen,,,Leaf
37.0,140.0,9.05753878171822,36.26,,,,,,,,,Top,,Evergreen,,,Branch
37.0,140.0,7.993282328101591,36.26,,,,,,,,,Top,,Evergreen,,,Bark
37.0,140.0,4.127134385045092,36.26,,,,,,,,,Top,,Evergreen,,,Heartwood
37.0,140.0,5.0689042022202315,36.26,,,,,,,,,Top,,Evergreen,,,Sapwood
37.0,140.0,8.449984441722787,36.26,,,,,,,,,Bottom,,Evergreen,,,Leaf
37.0,140.0,9.29403793099775,36.26,,,,,,,,,Bottom,,Evergreen,,,Branch
37.0,140.0,8.463792414689122,36.26,,,,,,,,,Bottom,,Evergreen,,,Bark
37.0,140.0,5.814130531825066,36.26,,,,,,,,,Bottom,,Evergreen,,,Heartwood
37.0,140.0,6.284134161070802,36.26,,,,,,,,,Bottom,,Evergreen,,,Sapwood
37.0,140.0,11.29382373448235,44.0,,,,,,,,,,,Evergreen,,,Litter
37.0,140.0,10.017530268576788,44.0,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,11.593066629335206,44.0,,,,,,,,,Bottom,,Evergreen,,,Litter
37.0,140.0,9.464207095933233,44.0,,,,,,,,,Bottom,,Evergreen,,,Mineral soil
37.0,140.0,11.417625285115903,44.0,,,,,,,,,Top,,Evergreen,,,Litter
37.0,140.0,9.515985144802135,44.0,,,,,,,,,Top,,Evergreen,,,Mineral soil
37.0,140.0,11.437964821703485,36.26,,,,,,,,,,,Evergreen,,,Litter
37.0,140.0,9.711176264112805,36.26,,,,,,,,,,,Evergreen,,,Mineral soil
37.0,140.0,11.575674886623338,36.26,,,,,,,,,Bottom,,Evergreen,,,Litter
37.0,140.0,9.868015803227875,36.26,,,,,,,,,Bottom,,Evergreen,,,Mineral soil
37.0,140.0,9.444700778495557,36.26,,,,,,,,,Top,,Evergreen,,,Litter
37.0,140.0,8.885855993000296,36.26,,,,,,,,,Top,,Evergreen,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,Evergreen,,,Litter
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,Evergreen,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,Evergreen,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,Evergreen,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,Evergreen,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,Evergreen,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,Evergreen,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,Evergreen,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,Evergreen,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,Evergreen,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,Evergreen,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,Evergreen,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,Evergreen,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,Evergreen,,,Litter
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,Evergreen,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,Evergreen,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,Evergreen,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,Evergreen,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,Evergreen,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,Evergreen,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,Evergreen,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,Evergreen,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,,,,Litter
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,,,,Litter
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,44.0,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Litter
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Litter
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Litter
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,NoSlope_Flat,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,Slope,,,,,Litter
37.0,140.0,0.0,36.26,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,0.0,36.26,,,,,,,,,Slope,,,,,Mineral soil
37.0,140.0,12.388398368982115,42.17,,,676.0,,,,,,Top,,Evergreen,,,Litter
37.0,140.0,8.881975184248867,42.17,,,676.0,,,,,,Top,,Evergreen,,,Mineral soil
37.0,140.0,12.206077645517674,42.17,,,676.0,,,,,,Top,,Evergreen,,,Litter
37.0,140.0,9.200391041122515,42.17,,,676.0,,,,,,Top,,Evergreen,,,Mineral soil
37.0,140.0,12.301387370778713,42.17,,,676.0,,,,,,Top,,Evergreen,,,Litter
37.0,140.0,10.085850775128717,42.17,,,676.0,,,,,,Top,,Evergreen,,,Mineral soil
37.0,140.0,11.775297421715827,42.17,,,678.0,,,,,,Bottom,,Evergreen,,,Litter
37.0,140.0,9.392745258631441,42.17,,,678.0,,,,,,Bottom,,Evergreen,,,Mineral soil
